2009,12,11,2080
2009,12,12,903
2009,12,13,1133
2009,12,14,898
2009,12,15,1095
2009,12,16,1302
2009,12,17,1000
2009,12,18,1329
2009,12,19,1299
2009,12,20,1267
2009,12,21,1636
2009,12,22,1387
2009,12,23,1156
2009,12,24,969
2009,12,25,1394
2009,12,26,1487
2009,12,27,1209
2009,12,29,2147
2009,12,30,1508
2009,12,31,-2130
2010,1,1,4095
2010,1,2,1055
2010,1,3,1027
2010,1,4,1422
2010,1,5,1233
2010,1,6,1182
2010,1,7,1409
2010,1,8,1701
2010,1,9,1774
2010,1,10,1352
2010,1,11,1582
2010,1,12,1497
2010,1,13,1563
2010,1,14,1682
2010,1,15,1391
2010,1,16,1504
2010,1,17,1612
2010,1,18,1376
2010,1,19,1433
2010,1,20,1067
2010,1,21,1585
2010,1,22,989
2010,1,23,1430
2010,1,24,2214
2010,1,25,1707
2010,1,26,1114
2010,1,27,1746
2010,1,28,1522
2010,1,29,1487
2010,1,31,2307
2010,2,1,2269
2010,2,2,1274
2010,2,3,1627
2010,2,4,-708
2010,2,5,3557
2010,2,6,2425
2010,2,7,2071
2010,2,8,-702
2010,2,9,1512
2010,2,10,2860
2010,2,11,529
2010,2,12,1815
2010,2,13,1577
2010,2,14,1838
2010,2,15,1551
2010,2,16,1709
2010,2,17,1217
2010,2,18,5038
2010,2,19,1682
2010,2,20,1518
2010,2,21,1661
2010,2,22,1522
2010,2,23,1703
2010,2,24,1434
2010,2,25,1903
2010,2,26,1260
2010,2,27,1290
2010,2,28,2280
2010,3,1,857
2010,3,2,1368
2010,3,3,729
2010,3,4,2573
2010,3,5,1556
2010,3,6,1984
2010,3,7,1891
2010,3,8,1526
2010,3,9,1373
2010,3,10,1336
2010,3,11,2612
2010,3,12,1415
2010,3,13,1878
2010,3,14,1711
2010,3,15,1629
2010,3,16,1172
2010,3,17,1900
2010,3,18,1847
2010,3,19,1723
2010,3,20,1792
2010,3,21,1358
2010,3,22,1589
2010,3,23,1932
2010,3,24,1807
2010,3,25,1816
2010,3,26,1934
2010,3,27,1287
2010,3,28,2101
2010,3,29,1724
2010,3,30,-471
2010,3,31,1455
2010,4,1,4234
2010,4,2,1224
2010,4,3,2184
2010,4,4,1661
2010,4,5,1869
2010,4,6,2032
2010,4,7,1618
2010,4,8,1017
2010,4,9,2099
2010,4,10,288
2010,4,11,1381
2010,4,12,2100
2010,4,13,2246
2010,4,14,289
2010,4,15,1680
2010,4,16,1800
2010,4,17,1780
2010,4,18,2930
2010,4,19,2024
2010,4,20,1767
2010,4,21,1756
2010,4,22,1641
2010,4,23,1684
2010,4,24,1690
2010,4,25,-2490
2010,4,26,1725
2010,4,27,1567
2010,4,28,9653
2010,4,29,-6345
2010,4,30,1543
2010,5,1,1388
2010,5,2,8979
2010,5,3,1631
2010,5,4,1423
2010,5,5,1559
2010,5,6,1540
2010,5,7,1652
2010,5,8,1583
2010,5,9,-5125
2010,5,10,1600
2010,5,11,1319
2010,5,12,1165
2010,5,13,1116
2010,5,14,1302
2010,5,15,-2625
2010,5,16,1007
2010,5,17,1330
2010,5,18,1711
2010,5,19,1749
2010,5,20,2511
2010,5,21,1278
2010,5,22,1074
2010,5,23,1957
2010,5,24,1472
2010,5,25,1116
2010,5,26,1256
2010,5,27,1174
2010,5,28,1082
2010,5,29,964
2010,5,30,3516
2010,5,31,908
2010,6,1,977
2010,6,2,916
2010,6,3,941
2010,6,4,1076
2010,6,5,1176
2010,6,6,946
2010,6,7,1394
2010,6,8,2075
2010,6,9,3927
2010,6,10,518
2010,6,11,237
2010,6,12,0
2010,6,13,29409
2010,6,14,31764
2010,6,15,31777
2010,6,16,53
2010,6,17,1235
2010,6,18,975
2010,6,19,1332
2010,6,20,1109
2010,6,21,1280
2010,6,22,4543
2010,6,23,3013
2010,6,24,0
2010,6,25,5310
2010,6,26,4896
2010,6,27,5455
2010,6,28,5714
2010,6,29,5457
2010,6,30,6066
2010,7,1,6539
2010,7,2,5639
2010,7,3,12673
2010,7,4,11540
2010,7,5,14329
2010,7,6,14133
2010,7,7,12632
2010,7,8,12370
2010,7,9,2216
2010,7,10,1429
2010,7,11,1242
2010,7,12,1374
2010,7,13,1248
2010,7,14,1377
2010,7,15,12453
2010,7,16,1480
2010,7,17,10235
2010,7,18,10284
2010,7,19,10075
2010,7,20,9570
2010,7,21,7976
2010,7,22,8044
2010,7,23,8800
2010,7,24,8387
2010,7,25,8456
2010,7,26,3934
2010,7,27,2270
2010,7,28,7808
2010,7,29,7952
2010,7,30,7880
2010,7,31,6956
2010,8,1,6154
2010,8,2,2235
2010,8,3,15576
2010,8,4,6035
2010,8,5,5576
2010,8,6,5941
2010,8,7,8963
2010,8,8,9728
2010,8,9,8829
2010,8,10,10227
2010,8,11,16010
2010,8,12,8975
2010,8,13,11171
2010,8,14,13787
2010,8,15,14674
2010,8,16,15681
2010,8,17,4354
2010,8,18,4369
2010,8,19,4819
2010,8,20,4212
2010,8,21,3757
2010,8,22,4418
2010,8,23,4412
2010,8,24,4392
2010,8,25,4836
2010,8,26,2834
2010,8,27,3225
2010,8,28,4384
2010,8,29,4696
2010,8,30,5038
2010,8,31,4621
2010,9,1,4843
2010,9,2,4351
2010,9,3,3183
2010,9,4,4651
2010,9,5,4323
2010,9,6,4095
2010,9,7,4102
2010,9,8,3892
2010,9,9,3401
2010,9,10,6216
2010,9,11,19274
2010,9,12,17706
2010,9,13,10715
2010,9,14,10419
2010,9,15,8084
2010,9,16,7701
2010,9,17,5165
2010,9,18,7591
2010,9,19,6515
2010,9,20,6138
2010,9,21,5414
2010,9,22,7300
2010,9,23,5780
2010,9,24,14826
2010,9,25,15977
2010,9,26,15151
2010,9,27,13367
2010,9,28,12696
2010,9,29,13138
2010,9,30,13535
2010,10,1,14043
2010,10,2,13482
2010,10,3,13850
2010,10,4,14051
2010,10,5,16437
2010,10,6,11556
2010,10,7,6726
2010,10,8,6021
2010,10,9,6950
2010,10,10,6839
2010,10,11,6141
2010,10,12,8563
2010,10,13,8930
2010,10,14,7963
2010,10,15,7445
2010,10,16,7153
2010,10,17,7347
2010,10,18,6975
2010,10,19,5378
2010,10,20,4831
2010,10,21,4398
2010,10,22,3205
2010,10,23,5511
2010,10,24,5187
2010,10,25,5738
2010,10,26,5707
2010,10,27,6483
2010,10,28,6516
2010,10,29,6787
2010,10,30,6418
2010,10,31,5896
2010,11,1,6095
2010,11,2,5495
2010,11,3,5646
2010,11,4,5121
2010,11,5,4565
2010,11,6,4397
2010,11,7,4625
2010,11,8,4846
2010,11,9,4370
2010,11,10,4530
2010,11,11,9030
2010,11,12,7557
2010,11,13,8168
2010,11,14,12914
2010,11,15,12492
2010,11,16,13620
2010,11,17,15030
2010,11,18,5125
2010,11,19,29291
2010,11,20,8534
2010,11,21,8362
2010,11,22,7630
2010,11,23,5437
2010,11,24,5207
2010,11,25,5112
2010,11,26,4143
2010,11,27,3615
2010,11,28,2912
2010,11,29,2894
2010,11,30,4131
2010,12,1,4699
2010,12,2,5849
2010,12,3,6152
2010,12,4,5555
2010,12,5,3986
2010,12,6,3543
2010,12,7,3321
2010,12,8,2246
2010,12,9,1968
2010,12,10,6458
2010,12,11,2158
2010,12,12,2859
2010,12,13,2454
2010,12,14,2749
2010,12,15,3862
2010,12,16,1834
2010,12,17,2010
2010,12,18,2505
2010,12,19,1856
2010,12,20,2240
2010,12,21,1217
2010,12,22,1089
2010,12,23,1474
2010,12,24,1777
2010,12,25,1444
2010,12,26,1609
2010,12,27,1911
2010,12,28,2475
2010,12,29,2148
2010,12,30,1658
2010,12,31,1522
2011,1,1,1635
2011,1,2,1717
2011,1,3,1911
2011,1,4,1693
2011,1,5,1643
2011,1,6,1803
2011,1,7,1683
2011,1,8,1451
2011,1,9,1133
2011,1,10,1201
2011,1,11,1151
2011,1,12,778
2011,1,13,1175
2011,1,14,1234
2011,1,15,1319
2011,1,16,1127
2011,1,17,1372
2011,1,18,1631
2011,1,19,1351
2011,1,20,1106
2011,1,21,1025
2011,1,22,1106
2011,1,23,1156
2011,1,24,2846
2011,1,25,2032
2011,1,26,445
2011,1,27,998
2011,1,28,551
2011,1,29,578
2011,1,30,301
2011,1,31,359
2011,2,1,1092
2011,2,2,946
2011,2,3,759
2011,2,4,965
2011,2,5,1092
2011,2,6,1222
2011,2,7,814
2011,2,8,1369
2011,2,9,891
2011,2,10,1006
2011,2,11,840
2011,2,12,967
2011,2,13,1154
2011,2,14,609
2011,2,15,982
2011,2,16,618
2011,2,17,812
2011,2,18,1180
2011,2,19,913
2011,2,20,955
2011,2,21,763
2011,2,22,706
2011,2,23,766
2011,2,24,850
2011,2,25,966
2011,2,26,940
2011,2,27,796
2011,2,28,744
2011,3,1,799
2011,3,2,1021
2011,3,3,1834
2011,3,4,1633
2011,3,5,970
2011,3,6,809
2011,3,7,766
2011,3,8,983
2011,3,9,1640
2011,3,10,1130
2011,3,11,969
2011,3,12,645
2011,3,13,484
2011,3,14,1043
2011,3,15,1263
2011,3,16,2618
2011,3,17,11761
2011,3,18,7093
2011,3,19,7985
2011,3,20,5639
2011,3,21,4435
2011,3,22,4215
2011,3,23,2524
2011,3,24,242
2011,3,25,168
2011,3,26,87
2011,3,27,233
2011,3,28,278
2011,3,29,-159
2011,3,30,7
2011,3,31,991
2011,4,1,2508
2011,4,2,2949
2011,4,3,2110
2011,4,4,1643
2011,4,5,1639
2011,4,6,1117
2011,4,7,1094
2011,4,8,1209
2011,4,9,533
2011,4,10,920
2011,4,11,2659
2011,4,12,1883
2011,4,13,3281
2011,4,14,2933
2011,4,15,2500
2011,4,16,2103
2011,4,17,1878
2011,4,18,1980
2011,4,19,1805
2011,4,20,1855
2011,4,21,1844
2011,4,22,2837
2011,4,23,2961
2011,4,24,4962
2011,4,25,3191
2011,4,26,3246
2011,4,27,1028
2011,4,28,3020
2011,4,29,3530
2011,4,30,2464
2011,5,1,1625
2011,5,2,2116
2011,5,3,1688
2011,5,4,1516
2011,5,5,1337
2011,5,6,1609
2011,5,7,1242
2011,5,8,639
2011,5,9,862
2011,5,10,930
2011,5,11,1144
2011,5,12,1481
2011,5,13,1401
2011,5,14,773
2011,5,15,1031
2011,5,16,968
2011,5,17,1160
2011,5,18,1109
2011,5,19,2080
2011,5,20,2848
2011,5,21,3155
2011,5,22,2648
2011,5,23,2592
2011,5,24,2371
2011,5,25,2007
2011,5,26,4248
2011,5,27,5199
2011,5,28,3124
2011,5,29,2796
2011,5,30,2536
2011,5,31,1896
2011,6,1,2081
2011,6,2,2098
2011,6,3,1918
2011,6,4,1810
2011,6,5,1719
2011,6,6,2703
2011,6,7,2106
2011,6,8,1740
2011,6,9,1829
2011,6,10,2006
2011,6,11,2016
2011,6,12,1830
2011,6,13,2700
2011,6,14,1807
2011,6,15,1612
2011,6,16,1544
2011,6,17,1531
2011,6,18,1658
2011,6,19,1538
2011,6,20,2404
2011,6,21,1642
2011,6,22,1586
2011,6,23,1489
2011,6,24,1449
2011,6,25,1207
2011,6,26,1305
2011,6,27,1428
2011,6,28,1253
2011,6,29,1066
2011,6,30,1145
2011,7,1,1281
2011,7,2,1137
2011,7,3,1274
2011,7,4,1486
2011,7,5,1249
2011,7,6,1312
2011,7,7,1270
2011,7,8,1242
2011,7,9,1085
2011,7,10,1299
2011,7,11,1380
2011,7,12,1503
2011,7,13,1180
2011,7,14,973
2011,7,15,958
2011,7,16,1015
2011,7,17,1016
2011,7,18,1208
2011,7,19,1138
2011,7,20,1305
2011,7,21,1141
2011,7,22,1105
2011,7,23,1070
2011,7,24,1141
2011,7,25,1395
2011,7,26,1151
2011,7,27,1022
2011,7,28,1042
2011,7,29,831
2011,7,30,718
2011,7,31,747
2011,8,1,856
2011,8,2,668
2011,8,3,901
2011,8,4,1062
2011,8,5,888
2011,8,6,907
2011,8,7,929
2011,8,8,950
2011,8,9,932
2011,8,10,4196
2011,8,11,279
2011,8,12,1743
2011,8,13,1297
2011,8,14,1512
2011,8,15,1521
2011,8,16,1413
2011,8,17,1005
2011,8,18,1155
2011,8,19,1025
2011,8,20,1111
2011,8,21,1279
2011,8,22,1045
2011,8,23,925
2011,8,24,882
2011,8,25,972
2011,8,26,1086
2011,8,27,1116
2011,8,28,2773
2011,8,29,862
2011,8,30,830
2011,8,31,868
2011,9,1,944
2011,9,2,899
2011,9,3,975
2011,9,4,866
2011,9,5,1021
2011,9,6,928
2011,9,7,857
2011,9,8,1092
2011,9,9,1213
2011,9,10,1115
2011,9,11,1025
2011,9,12,1142
2011,9,13,1183
2011,9,14,1275
2011,9,15,1113
2011,9,16,1110
2011,9,17,1191
2011,9,18,928
2011,9,19,1052
2011,9,20,908
2011,9,21,725
2011,9,22,2210
2011,9,23,558
2011,9,24,699
2011,9,25,828
2011,9,26,792
2011,9,27,598
2011,9,28,534
2011,9,29,599
2011,9,30,439
2011,10,1,575
2011,10,2,606
2011,10,3,1138
2011,10,4,420
2011,10,5,708
2011,10,6,964
2011,10,7,763
2011,10,8,1309
2011,10,9,1009
2011,10,10,1367
2011,10,11,1093
2011,10,12,1412
2011,10,13,1048
2011,10,14,4965
2011,10,15,1208
2011,10,16,998
2011,10,17,1499
2011,10,18,1303
2011,10,19,891
2011,10,20,915
2011,10,21,814
2011,10,22,1127
2011,10,23,1206
2011,10,24,1070
2011,10,25,733
2011,10,26,925
2011,10,27,1141
2011,10,28,893
2011,10,29,891
2011,10,30,965
2011,10,31,1334
2011,11,1,2410
2011,11,2,895
2011,11,3,467
2011,11,4,638
2011,11,5,848
2011,11,6,1119
2011,11,7,1286
2011,11,8,1159
2011,11,9,1026
2011,11,10,714
2011,11,11,856
2011,11,12,686
2011,11,13,775
2011,11,14,679
2011,11,15,652
2011,11,16,832
2011,11,17,884
2011,11,18,728
2011,11,19,568
2011,11,20,609
2011,11,21,672
2011,11,22,580
2011,11,23,528
2011,11,24,529
2011,11,25,532
2011,11,26,503
2011,11,27,587
2011,11,28,700
2011,11,29,679
2011,11,30,626
2011,12,1,601
2011,12,2,578
2011,12,3,499
2011,12,4,506
2011,12,5,446
2011,12,6,668
2011,12,7,693
2011,12,8,576
2011,12,9,607
2011,12,10,581
2011,12,11,620
2011,12,12,904
2011,12,13,707
2011,12,14,825
2011,12,15,623
2011,12,16,664
2011,12,17,613
2011,12,18,716
2011,12,19,689
2011,12,20,672
2011,12,21,1006
2011,12,22,973
2011,12,23,1170
2011,12,24,971
2011,12,25,1043
2011,12,26,1130
2011,12,27,1187
2011,12,28,964
2011,12,29,981
2011,12,30,1029
2011,12,31,836
2012,1,1,847
2012,1,2,1021
2012,1,3,1152
2012,1,4,1250
2012,1,5,1298
2012,1,6,1384
2012,1,7,2091
2012,1,8,2005
2012,1,9,2436
2012,1,10,1814
2012,1,11,2295
2012,1,12,2593
2012,1,13,2653
2012,1,14,2519
2012,1,15,2211
2012,1,16,2000
2012,1,17,1685
2012,1,18,1540
2012,1,19,1641
2012,1,20,1698
2012,1,21,3628
2012,1,22,3722
2012,1,23,3704
2012,1,24,2926
2012,1,25,2752
2012,1,26,3632
2012,1,27,5016
2012,1,28,4732
2012,1,29,4880
2012,1,30,5450
2012,1,31,5959
2012,2,1,5811
2012,2,2,5853
2012,2,3,5189
2012,2,4,5795
2012,2,5,6252
2012,2,6,4727
2012,2,7,3885
2012,2,8,2959
2012,2,9,3334
2012,2,10,3594
2012,2,11,3793
2012,2,12,3537
2012,2,13,3620
2012,2,14,3011
2012,2,15,3324
2012,2,16,3083
2012,2,17,3670
2012,2,18,3436
2012,2,19,3210
2012,2,20,4984
2012,2,21,3857
2012,2,22,4574
2012,2,23,4562
2012,2,24,4838
2012,2,25,16709
2012,2,26,11274
2012,2,27,13262
2012,2,28,17021
2012,2,29,14962
2012,3,1,10636
2012,3,2,11865
2012,3,3,14467
2012,3,4,10558
2012,3,5,5613
2012,3,6,1589
2012,3,7,6926
2012,3,8,9224
2012,3,9,9929
2012,3,10,7202
2012,3,11,6050
2012,3,12,4323
2012,3,13,3787
2012,3,14,2960
2012,3,15,3094
2012,3,16,2745
2012,3,17,2488
2012,3,18,1435
2012,3,19,1299
2012,3,20,1683
2012,3,21,1547
2012,3,22,1697
2012,3,23,1866
2012,3,24,1148
2012,3,25,1066
2012,3,26,994
2012,3,27,816
2012,3,28,906
2012,3,29,1262
2012,3,30,1098
2012,3,31,1036
2012,4,1,1018
2012,4,2,1060
2012,4,3,945
2012,4,4,901
2012,4,5,903
2012,4,6,934
2012,4,7,1263
2012,4,8,1248
2012,4,9,1461
2012,4,10,1360
2012,4,11,1354
2012,4,12,1373
2012,4,13,1372
2012,4,14,2384
2012,4,15,1961
2012,4,16,1719
2012,4,17,1079
2012,4,18,1302
2012,4,19,1379
2012,4,20,1171
2012,4,21,1149
2012,4,22,963
2012,4,23,1269
2012,4,24,1230
2012,4,25,1309
2012,4,26,1252
2012,4,27,1118
2012,4,28,995
2012,4,29,996
2012,4,30,1093
2012,5,1,1013
2012,5,2,1032
2012,5,3,880
2012,5,4,840
2012,5,5,895
2012,5,6,998
2012,5,7,971
2012,5,8,1103
2012,5,9,1002
2012,5,10,871
2012,5,11,929
2012,5,12,1087
2012,5,13,875
2012,5,14,985
2012,5,15,1237
2012,5,16,1351
2012,5,17,1334
2012,5,18,1315
2012,5,19,1211
2012,5,20,1122
2012,5,21,1139
2012,5,22,1126
2012,5,23,1280
2012,5,24,1616
2012,5,25,1413
2012,5,26,1205
2012,5,27,1140
2012,5,28,1302
2012,5,29,1414
2012,5,30,1112
2012,5,31,1246
2012,6,1,1145
2012,6,2,1326
2012,6,3,1211
2012,6,4,1303
2012,6,5,1134
2012,6,6,998
2012,6,7,1007
2012,6,8,1337
2012,6,9,1329
2012,6,10,1374
2012,6,11,1213
2012,6,12,1514
2012,6,13,1485
2012,6,14,1368
2012,6,15,1251
2012,6,16,1316
2012,6,17,1221
2012,6,18,1399
2012,6,19,1146
2012,6,20,1460
2012,6,21,1744
2012,6,22,1440
2012,6,23,1286
2012,6,24,1213
2012,6,25,1091
2012,6,26,719
2012,6,27,1199
2012,6,28,1067
2012,6,29,1154
2012,6,30,197
2012,7,1,1265
2012,7,2,1280
2012,7,3,1305
2012,7,4,1324
2012,7,5,1082
2012,7,6,1213
2012,7,7,1097
2012,7,8,1257
2012,7,9,1399
2012,7,10,1306
2012,7,11,1218
2012,7,12,1294
2012,7,13,1176
2012,7,14,1206
2012,7,15,1350
2012,7,16,1389
2012,7,17,1370
2012,7,18,1342
2012,7,19,1663
2012,7,20,1606
2012,7,21,1481
2012,7,22,1371
2012,7,23,1518
2012,7,24,1555
2012,7,25,1580
2012,7,26,1564
2012,7,27,1390
2012,7,28,1600
2012,7,29,1516
2012,7,30,1599
2012,7,31,1633
2012,8,1,1428
2012,8,2,1383
2012,8,3,1499
2012,8,4,1394
2012,8,5,1388
2012,8,6,1479
2012,8,7,1791
2012,8,8,1762
2012,8,9,2010
2012,8,10,1798
2012,8,11,1424
2012,8,12,1435
2012,8,13,1506
2012,8,14,1660
2012,8,15,1640
2012,8,16,1465
2012,8,17,1333
2012,8,18,809
2012,8,19,888
2012,8,20,1161
2012,8,21,1067
2012,8,22,781
2012,8,23,1133
2012,8,24,1089
2012,8,25,459
2012,8,26,1054
2012,8,27,1159
2012,8,28,1114
2012,8,29,1108
2012,8,30,488
2012,8,31,1108
2012,9,1,1072
2012,9,2,1028
2012,9,3,1036
2012,9,4,1079
2012,9,5,918
2012,9,6,1065
2012,9,7,1041
2012,9,8,1059
2012,9,9,877
2012,9,10,978
2012,9,11,901
2012,9,12,1308
2012,9,13,609
2012,9,14,1123
2012,9,15,982
2012,9,16,994
2012,9,17,1003
2012,9,18,939
2012,9,19,1066
2012,9,20,762
2012,9,21,688
2012,9,22,668
2012,9,23,645
2012,9,24,622
2012,9,25,-561
2012,9,26,363
2012,9,27,853
2012,9,28,1163
2012,9,29,935
2012,9,30,1209
2012,10,1,605
2012,10,2,257
2012,10,3,6930
2012,10,4,961
2012,10,5,8706
2012,10,6,1052
2012,10,7,582
2012,10,8,1086
2012,10,9,1056
2012,10,10,349
2012,10,11,766
2012,10,12,1097
2012,10,13,1118
2012,10,14,1049
2012,10,15,814
2012,10,16,722
2012,10,17,-286
2012,10,18,206
2012,10,19,15
2012,10,20,1083
2012,10,21,728
2012,10,22,167
2012,10,23,538
2012,10,24,315
2012,10,25,954
2012,10,26,251
2012,10,27,843
2012,10,28,1004
2012,10,29,1019
2012,10,30,940
2012,10,31,1032
2012,11,1,1134
2012,11,2,687
2012,11,3,1085
2012,11,4,1144
2012,11,5,1201
2012,11,6,1189
2012,11,7,576
2012,11,8,803
2012,11,9,1302
2012,11,10,1203
2012,11,11,1125
2012,11,12,1158
2012,11,13,920
2012,11,14,1258
2012,11,15,1247
2012,11,16,1236
2012,11,17,1204
2012,11,18,1165
2012,11,19,1121
2012,11,20,744
2012,11,21,1378
2012,11,22,1632
2012,11,23,1661
2012,11,24,1409
2012,11,25,1475
2012,11,26,1375
2012,11,27,1654
2012,11,28,1590
2012,11,29,1695
2012,11,30,1662
2012,12,1,1597
2012,12,2,1462
2012,12,3,2041
2012,12,4,1742
2012,12,5,1654
2012,12,6,1932
2012,12,7,1752
2012,12,8,1482
2012,12,9,1682
2012,12,10,2062
2012,12,11,1435
2012,12,12,1311
2012,12,13,1269
2012,12,14,1467
2012,12,15,1498
2012,12,16,1491
2012,12,17,1455
2012,12,18,1437
2012,12,19,1525
2012,12,20,1113
2012,12,21,1343
2012,12,22,1242
2012,12,23,1229
2012,12,24,1123
2012,12,25,1304
2012,12,26,1235
2012,12,27,1158
2012,12,28,1430
2012,12,29,1337
2012,12,30,1363
2012,12,31,898
2013,1,1,922
2013,1,2,1177
2013,1,3,1203
2013,1,4,1290
2013,1,5,1225
2013,1,6,1079
2013,1,7,1258
2013,1,8,817
2013,1,9,1033
2013,1,10,1015
2013,1,11,782
2013,1,12,1145
2013,1,13,1016
2013,1,14,962
2013,1,15,1057
2013,1,16,1098
2013,1,17,1281
2013,1,18,1279
2013,1,19,1477
2013,1,20,1443
2013,1,21,1408
2013,1,22,1414
2013,1,23,1206
2013,1,24,1187
2013,1,25,9315
2013,1,26,1341
2013,1,27,1487
2013,1,28,1663
2013,1,29,1556
2013,1,30,1394
2013,1,31,1524
2013,2,1,1203
2013,2,2,1395
2013,2,3,1461
2013,2,4,1260
2013,2,5,1657
2013,2,6,1745
2013,2,7,1741
2013,2,8,1965
2013,2,9,1983
2013,2,10,1711
2013,2,11,1761
2013,2,12,1705
2013,2,13,1649
2013,2,14,1117
2013,2,15,1304
2013,2,16,1300
2013,2,17,1217
2013,2,18,1410
2013,2,19,1454
2013,2,20,1335
2013,2,21,1482
2013,2,22,1334
2013,2,23,1305
2013,2,24,1456
2013,2,25,974
2013,2,26,916
2013,2,27,776
2013,2,28,1093
2013,3,1,1318
2013,3,2,1190
2013,3,3,1237
2013,3,4,1183
2013,3,5,747
2013,3,6,1054
2013,3,7,1274
2013,3,8,828
2013,3,9,854
2013,3,10,1088
2013,3,11,1505
2013,3,12,-455
2013,3,13,743
2013,3,14,3835
2013,3,15,1190
2013,3,16,871
2013,3,17,1258
2013,3,18,1240
2013,3,19,1175
2013,3,20,1295
2013,3,21,1339
2013,3,22,1118
2013,3,23,1044
2013,3,24,887
2013,3,25,1133
2013,3,26,1034
2013,3,27,1161
2013,3,28,954
2013,3,29,940
2013,3,30,1111
